Antiguedad_Meses,Gasto_Mensual,Gasto_Total,Soporte_Tecnico_Tickets,Contrato_Anual,Churn,Tickets_Por_Mes,Ticket_Promedio
18,92.00080396631131,1697.7133934517296,9,1,1,0.47368421052631576,89.35333649745945
38,61.798993387048434,2339.2489552622474,9,0,1,0.23076923076923078,59.980742442621725
15,28.88402450875644,412.10924322715675,8,0,1,0.5,25.756827701697297
64,88.37541055770426,5642.908493531741,6,1,0,0.09230769230769231,86.81397682356526
28,74.51055282606997,2111.801640143896,4,0,1,0.13793103448275862,72.82074621185848
39,118.0516822001106,4590.381777565764,9,0,1,0.225,114.75954443914411
57,42.740949586137894,2446.096935420145,9,0,1,0.15517241379310345,42.17408509345078
17,60.397787632654826,1027.5964772273303,9,0,1,0.5,57.08869317929613
44,74.25458033954229,3264.9401465671776,5,1,1,0.1111111111111111,72.55422547927061
25,99.16999884533517,2500.2887409359464,2,1,0,0.07692307692307693,96.16495157445948
17,74.88386567200587,1258.6683194281738,4,1,0,0.2222222222222222,69.92601774600966
13,81.29001608619492,1043.8526123150657,7,0,1,0.5,74.56090087964755
25,42.61470515899407,1089.2957144748445,0,0,1,0.0,41.89598901826325
68,104.69187280885599,7089.439591277148,0,1,0,0.0,102.74550132285722
10,62.86305469704757,602.2239412458059,6,0,1,0.5454545454545454,54.74763102234599
67,34.09596275217693,2246.6200756555468,4,1,0,0.058823529411764705,33.03853052434628
18,86.41879145054173,1581.0085735080477,4,0,1,0.21052631578947367,83.21097755305514
34,41.60904531853075,1411.5504317876075,0,1,0,0.0,40.33001233678878
8,29.756251023929973,198.6415538090678,8,0,1,0.8888888888888888,22.07128375656309
40,106.19869084042723,4273.561890486361,0,0,0,0.0,104.23321684113077
42,66.01622644884397,2756.0152460041836,4,0,1,0.09302325581395349,64.09337781405078
41,94.92837126957764,3865.9128796875766,9,0,1,0.21428571428571427,92.0455447544661
6,49.05875598063551,288.48217911750453,8,0,1,1.1428571428571428,41.21173987392922
52,98.69701349176663,5176.606409855901,3,1,0,0.05660377358490566,97.67181905388492
26,31.193592702153033,799.1845443610817,7,1,0,0.25925925925925924,29.599427568928952
64,55.597337379485275,3575.489758210525,5,1,1,0.07692307692307693,55.00753474170038
59,117.80618179735285,6972.377126657347,2,1,0,0.03333333333333333,116.20628544428911
56,99.39897163680061,5579.640610601026,3,0,1,0.05263157894736842,97.88843176493029
59,69.72559303146882,4151.942138346888,1,0,1,0.016666666666666666,69.1990356391148
70,53.97774715618851,3757.228820794227,0,0,0,0.0,52.91871578583418
33,107.21357000224765,3506.747764782662,7,1,1,0.20588235294117646,103.13964014066653
53,74.48477590845157,3915.804123467183,0,0,0,0.0,72.51489117531821
22,95.84250178691111,2104.2009868530504,0,1,0,0.0,91.48699942839349
21,95.4107680316164,1975.2147289287286,3,0,1,0.13636363636363635,89.78248767857858
70,21.794567856849184,1530.0459773354028,9,1,1,0.1267605633802817,21.54994334275215
70,32.62537827926135,2286.086132140041,9,1,1,0.1267605633802817,32.19839622732452
4,85.96293663947422,374.4089456534781,5,0,1,1.0,74.88178913069562
62,36.16198112858714,2250.7771592194845,8,0,1,0.12698412698412698,35.72662157491245
62,45.54933446556047,2811.574181188906,0,1,0,0.0,44.628161606173116
24,114.66379541996072,2764.256566212038,6,0,1,0.24,110.57026264848152
55,76.01822583749119,4150.096600465076,9,0,1,0.16071428571428573,74.10886786544779
9,95.07295069993472,854.512335658683,4,1,0,0.4,85.4512335658683
3,75.79807387826398,236.97625864265936,7,0,1,1.75,59.24406466066484
31,75.25136147827251,2336.671733770952,6,1,1,0.1875,73.02099168034225
40,29.415191012569792,1189.0595933508712,3,1,1,0.07317073170731707,29.00145349636271
36,54.3663192609103,1937.8661129213872,3,0,1,0.08108108108108109,52.37475980868614
24,48.24308986865117,1192.3950989319135,5,0,1,0.2,47.69580395727654
6,59.07283656136132,409.1020878500391,5,0,1,0.7142857142857143,58.44315540714844
66,99.83441882243282,6540.991357934809,8,1,1,0.11940298507462686,97.62673668559415
4,57.19326679168648,192.30512728811848,4,0,1,0.8,38.4610254576237
6,65.16968192316827,392.3105817797412,7,1,1,1.0,56.04436882567732
51,59.73813904853165,3038.948562058528,4,0,1,0.07692307692307693,58.44131850112554
62,29.34079719752956,1876.0217984200162,1,0,0,0.015873015873015872,29.778123784444702
57,64.10721582507837,3660.704831732201,5,0,1,0.08620689655172414,63.115600547106915
66,39.5609273044515,2652.797559705578,8,0,1,0.11940298507462686,39.59399342844146
8,38.67232957730415,247.90492002482517,2,0,1,0.2222222222222222,27.544991113869465
26,29.403610443426636,788.9189560290631,0,0,0,0.0,29.219220593669004
51,55.667097414176475,2817.5564635452506,0,0,0,0.0,54.18377814510097
45,95.74818847894174,4286.722204463789,2,0,0,0.043478260869565216,93.18961314051715
44,47.64416905833961,2088.8926977745787,9,0,1,0.2,46.41983772832397
5,51.23491018855135,213.437041750824,4,1,1,0.6666666666666666,35.572840291804
70,84.26746576724236,5912.00616946662,2,0,0,0.028169014084507043,83.26769252769887
26,39.58408125869189,1034.9075617274927,8,0,1,0.2962962962962963,38.329909693610844
68,109.69579304235343,7467.299694325651,7,1,0,0.10144927536231885,108.22173470037175
19,72.01905232515544,1394.9729248419405,2,0,1,0.1,69.74864624209702
20,64.7602940320217,1340.6493420262586,8,1,1,0.38095238095238093,63.84044485839327
12,75.78201919292013,898.4728988424151,5,0,1,0.38461538461538464,69.113299910955
47,36.60343134161955,1734.681792248213,6,0,1,0.125,36.1392040051711
1,81.34731386391763,90.136960113967,3,1,0,1.5,45.0684800569835
14,56.31007366340104,799.6694664774827,3,0,1,0.2,53.31129776516551
64,109.7186340964619,7033.7705121075405,1,1,0,0.015384615384615385,108.2118540324237
38,36.885420667768614,1449.3610857121525,4,0,1,0.10256410256410256,37.163104761850065
37,70.7051103865441,2602.2987782474534,7,1,1,0.18421052631578946,68.48154679598561
11,79.8112629369018,832.1518152098093,6,1,1,0.5,69.34598460081745
3,23.338360178638123,49.07886747743775,6,0,1,1.5,12.269716869359437
33,56.369312475614024,1882.9053197013247,5,1,1,0.14705882352941177,55.37956822650955
6,93.26352347008329,560.281026079915,2,0,0,0.2857142857142857,80.040146582845
50,102.03775074489734,5087.859557030017,4,1,0,0.0784313725490196,99.76195209862777
10,51.31619948172823,480.8670767649931,0,0,1,0.0,43.71518879681756
5,99.85932723827513,505.9352198432916,6,1,1,1.0,84.32253664054859
23,116.77558771033888,2705.1737055960084,8,0,1,0.3333333333333333,112.71557106650035
10,105.6873936075094,1066.0500977279748,0,0,0,0.0,96.9136452479977
44,31.76439881593252,1390.0336379663825,1,1,0,0.022222222222222223,30.889636399252943
2,93.97303320855406,192.34530494603197,2,1,1,0.6666666666666666,64.11510164867732
13,51.96668324405447,679.7921711694306,2,0,1,0.14285714285714285,48.55658365495933
40,118.84159894120765,4759.354865584835,7,0,1,0.17073170731707318,116.08182598987403
2,68.5358983159887,101.5426481014038,6,0,0,2.0,33.8475493671346
65,32.24338983589411,2101.7401298515633,5,0,1,0.07575757575757576,31.844547421993383
63,92.51855480273908,5815.451058518575,9,0,1,0.140625,90.86642278935274
17,52.30111983862138,920.3375954368563,9,1,1,0.5,51.12986641315868
9,119.70781570816617,1081.3579006260036,3,0,1,0.3,108.13579006260036
15,117.97824578545219,1794.7380634364697,8,1,1,0.5,112.17112896477936
24,85.61340180205806,2045.6682016379007,0,1,0,0.0,81.82672806551602
38,32.98264489517176,1245.369090888183,1,0,0,0.02564102564102564,31.932540792004694
35,88.68609976750291,3148.8410292502917,3,0,1,0.08333333333333333,87.46780636806366
49,29.303048646002722,1448.9394393065986,2,0,1,0.04,28.97878878613197
69,22.936415910239234,1561.177261834335,0,0,0,0.0,22.302532311919073
62,102.2958446221486,6369.251599731828,4,1,0,0.06349206349206349,101.09923174177504
60,40.97529476836814,2442.5185440992523,6,0,1,0.09836065573770492,40.04128760818446
50,57.90271262190974,2901.906575229833,1,1,0,0.0196078431372549,56.900128926075155
9,117.34573899761732,1111.211889904338,4,0,1,0.4,111.12118899043381
34,53.684050186110326,1782.3192346986095,5,0,1,0.14285714285714285,50.92340670567456
35,49.64897812833153,1732.4407768386075,6,0,1,0.16666666666666666,48.123354912183544
1,111.82079996227752,124.06894918933844,0,0,0,0.0,62.03447459466922
40,31.074844531895813,1265.9347313157728,6,0,1,0.14634146341463414,30.87645686136031
64,95.95824101146317,6104.0904075128165,3,0,1,0.046153846153846156,93.90908319250487
22,118.8065566652774,2567.670538578852,7,1,1,0.30434782608695654,111.63784950342834
60,110.12960107746488,6640.498545207605,3,1,0,0.04918032786885246,108.86063188864927
64,85.1667918706426,5429.062234017011,5,0,0,0.07692307692307693,83.52403436949248
11,51.4060794992732,542.5983992520858,8,0,1,0.6666666666666666,45.216533271007144
14,45.432198117831675,682.5582638328085,4,0,1,0.26666666666666666,45.50388425552057
60,101.92551048714611,6117.621698670721,3,0,0,0.04918032786885246,100.2888803060774
30,107.98219139516952,3241.7528886855325,7,0,0,0.22580645161290322,104.57267382856557
35,72.54349125456929,2533.628210555379,8,0,1,0.2222222222222222,70.37856140431609
37,44.43399407864661,1607.3383189076296,3,0,0,0.07894736842105263,42.29837681335867
5,31.294320841117354,176.7425126874184,2,0,1,0.3333333333333333,29.45708544790307
26,28.717946783183116,758.9501320205297,7,0,1,0.25925925925925924,28.109264148908508
62,91.90774473538556,5703.340913354088,4,0,1,0.06349206349206349,90.52922084689028
4,62.0118727847725,244.55779996080227,1,1,0,0.2,48.911559992160456
42,110.53598742778703,4633.741882486907,9,0,1,0.20930232558139536,107.7614391276025
18,93.96713007267637,1718.782842994597,8,0,1,0.42105263157894735,90.46225489445249
40,39.12604179145867,1560.802879762164,2,0,0,0.04878048780487805,38.06836292102839
39,81.3777418815699,3171.8101022252094,1,1,0,0.025,79.29525255563024
14,63.550545439815934,905.6044308039362,0,1,1,0.0,60.37362872026242
32,77.72497307686132,2493.4379663799737,7,1,1,0.21212121212121213,75.5587262539386
51,93.80691233385171,4833.42081075265,2,0,1,0.038461538461538464,92.95040020678174
38,100.61958810037908,3770.703344490206,6,0,1,0.15384615384615385,96.68470114077451
23,104.37373264067243,2409.5930738864836,0,1,0,0.0,100.39971141193682
63,45.39748745720247,2838.8735363895908,0,0,0,0.0,44.357399006087356
15,23.111559991735767,318.4108038333886,8,0,1,0.5,19.90067523958679
25,93.92947351647732,2334.5249117306025,7,1,1,0.2692307692307692,89.78941968194626
17,30.63437262557746,522.4247168892697,2,0,1,0.1111111111111111,29.023595382737206
66,51.491958861296766,3401.441357123289,5,0,1,0.07462686567164178,50.76778144960133
53,20.381713412434713,1034.711624388685,2,0,1,0.037037037037037035,19.161326377568244
51,88.166948240162,4480.2818453579275,3,0,1,0.057692307692307696,86.15926625688323
39,36.71320114712212,1440.2514912820566,0,0,1,0.0,36.00628728205142
51,85.52824096916582,4335.632375903948,4,1,0,0.07692307692307693,83.37754569046054
70,119.17426171678389,8308.754803033376,0,1,0,0.0,117.02471553568135
6,27.267087161001626,95.91855374122143,0,0,0,0.0,13.702650534460204
67,27.707801195146068,1836.5268766235258,9,1,1,0.1323529411764706,27.007748185640086
7,54.03800926666749,343.777188898148,6,0,1,0.75,42.9721486122685
51,106.6386514251342,5409.0532361885425,5,0,1,0.09615384615384616,104.02025454208736
42,41.55298687913319,1737.0708398252043,1,1,0,0.023255813953488372,40.39699627500475
64,56.037781993034756,3568.4231812579374,1,1,0,0.015384615384615385,54.89881817319904
15,26.85054066269796,367.7709731246902,6,1,1,0.375,22.98568582029314
29,96.31552912588894,2729.675097693783,0,1,0,0.0,90.9891699231261
33,60.83063427594511,2016.480270260618,1,1,0,0.029411764705882353,59.30824324295935
27,95.92487330608428,2612.5563956785295,7,1,1,0.25,93.30558555994749
36,110.3607844346795,3961.085890278631,5,0,1,0.13513513513513514,107.05637541293596
29,43.27631471012887,1247.039855700109,1,1,1,0.03333333333333333,41.567995190003636
38,100.73960303399514,3828.189230762399,6,1,1,0.15384615384615385,98.1586982246769
57,25.909389007825325,1524.198680744411,3,1,0,0.05172413793103448,26.279287599041567
27,109.88473881802473,2919.8567142718944,1,0,0,0.03571428571428571,104.28059693828195
55,85.07685475587473,4666.792319796934,5,0,1,0.08928571428571429,83.33557713923096
33,107.42267241383516,3493.2890007325786,8,0,1,0.23529411764705882,102.74379413919348
68,20.01883995565819,1372.1506707468236,8,0,1,0.11594202898550725,19.88624160502643
66,36.90810703559925,2431.6163125359103,7,1,0,0.1044776119402985,36.292780784118065
10,58.975938742649205,595.8491508145744,2,0,1,0.18181818181818182,54.168104619506764
5,57.950290337471856,294.3451285650916,2,0,1,0.3333333333333333,49.05752142751527
38,42.673038292351066,1651.296702720446,1,1,1,0.02564102564102564,42.340941095396055
13,58.16119398672001,772.2395107644141,4,0,1,0.2857142857142857,55.15996505460101
31,32.884871200025486,1044.3462459305927,3,0,1,0.09375,32.63582018533102
47,61.27611292660261,2848.0112668534143,6,0,1,0.125,59.33356805944613
52,100.23543291592642,5248.0376375774285,3,1,0,0.05660377358490566,99.01957806749866
56,67.90700631033512,3781.1214711940966,8,0,1,0.14035087719298245,66.33546440691397
15,21.800008894521497,307.05404713910303,1,1,1,0.0625,19.19087794619394
29,62.14440415792474,1810.3129979004075,5,0,1,0.16666666666666666,60.34376659668025
8,22.717501609084415,190.79756076415362,6,0,1,0.6666666666666666,21.199728973794848
5,116.62434107067982,550.9660012864247,3,0,1,0.5,91.82766688107078
29,32.7453959422869,944.418103573103,5,1,1,0.16666666666666666,31.480603452436767
47,90.76883263306188,4310.782193259993,6,0,1,0.125,89.80796235958319
68,117.27763228920858,7930.828898820161,3,0,1,0.043478260869565216,114.9395492582632
45,102.60390516665719,4661.732309729955,7,0,1,0.15217391304347827,101.3420067332599
2,89.93153751262037,172.61212148274603,8,1,1,2.6666666666666665,57.53737382758201
27,103.9460909500767,2736.411810649016,0,0,1,0.0,97.72899323746485
36,118.17986932606276,4213.473343733772,6,1,0,0.16216216216216217,113.87765793875059
36,82.13444972535297,2927.935863980651,8,1,1,0.21621621621621623,79.13340172920678
26,75.91848068293265,1955.1626187327668,9,0,1,0.3333333333333333,72.4134303234358
43,82.82381104632813,3558.2824772333497,4,0,1,0.09090909090909091,80.87005630075795
27,73.2675886761555,1897.1204903633513,1,0,1,0.03571428571428571,67.75430322726255
69,83.50891059097188,5767.718962551389,9,0,1,0.12857142857142856,82.39598517930555
20,64.98422079725592,1268.031700695372,5,0,1,0.23809523809523808,60.38246193787485
11,41.84431828833071,502.0031783196696,6,0,1,0.5,41.8335981933058
38,32.024722651167565,1208.834159122048,1,0,1,0.02564102564102564,30.995747669796103
6,26.83409355322604,189.28994647133814,1,0,1,0.14285714285714285,27.041420924476878
23,46.33157837532001,1098.936772029789,9,0,1,0.375,45.78903216790787
47,24.61235643357338,1189.2789496819353,9,0,1,0.1875,24.776644785040318
46,76.71707799193857,3511.9933853402995,0,1,0,0.0,74.7232635178787
12,48.38284470235203,563.2181316965847,3,1,0,0.23076923076923078,43.32447166896805
13,102.45348080870322,1325.1460515344925,6,1,1,0.42857142857142855,94.6532893953209
62,27.424087298838643,1719.3805337893634,8,0,1,0.12698412698412698,27.29175450459307
60,42.635149434148595,2542.788107956291,2,0,1,0.03278688524590164,41.685050950103125
43,93.02461470901459,3996.48055827992,6,0,1,0.13636363636363635,90.8291035972709
68,79.88082963834914,5440.104229897925,6,0,1,0.08695652173913043,78.84209028837572
5,26.449127124916753,105.09887784314778,6,0,1,1.0,17.51647964052463
37,107.72394571622004,3956.7427428502683,1,1,0,0.02631578947368421,104.12480902237549
31,107.72617628261796,3334.763548319037,5,0,1,0.15625,104.2113608849699
9,53.040800387577384,476.59256793674575,1,0,0,0.1,47.65925679367457
51,54.04058433495647,2769.0863654828295,5,1,0,0.09615384615384616,53.251660874669795
29,118.90283583501738,3468.338836464051,9,0,1,0.3,115.6112945488017
40,82.61761715931382,3271.732801755403,2,0,1,0.04878048780487805,79.79836101842447
41,73.1316520568059,2974.035186370735,1,0,1,0.023809523809523808,70.8103615802556
11,103.81521835519244,1112.8448332802238,5,0,1,0.4166666666666667,92.73706944001866
23,48.52903383573164,1158.5412002695703,1,1,0,0.041666666666666664,48.27255001123209
1,62.91825933963569,59.310141633559624,4,0,1,2.0,29.655070816779812
46,46.77766754883342,2152.256586103688,1,0,1,0.02127659574468085,45.79269332135506
21,98.91608465887315,2078.9710087567414,2,1,0,0.09090909090909091,94.49868221621551
36,77.3349345635218,2762.5875438752555,2,1,0,0.05405405405405406,74.66452821284474
54,85.88250701400705,4684.583464324762,5,1,0,0.09090909090909091,85.17424480590476
57,45.230724983940654,2590.482123729179,5,1,0,0.08620689655172414,44.6634848918824
1,42.02253013773151,43.21024603106998,9,0,1,4.5,21.60512301553499
63,68.83746289829386,4303.602469957997,2,0,0,0.03125,67.2437885930937
54,93.75657490928268,5027.997070351577,2,0,0,0.03636363636363636,91.41812855184686
55,72.52397575201601,3979.551440412708,0,0,0,0.0,71.06341857879836
40,23.264567754566862,909.5829563755195,6,1,0,0.14634146341463414,22.184950155500477
15,106.85515063202888,1570.8039291140367,7,1,0,0.4375,98.1752455696273
21,26.468689351513156,544.7137357946295,1,0,0,0.045454545454545456,24.759715263392252
47,115.58244837207522,5425.882232639259,3,0,1,0.0625,113.03921317998457
53,22.51419582772727,1197.5059414833534,9,0,1,0.16666666666666666,22.17603595339543
9,89.44504561307087,789.88782637641,6,1,1,0.6,78.988782637641
52,28.220706371178167,1437.2487104614638,7,0,1,0.1320754716981132,27.11790019738611
57,111.06765794351396,6301.668876200559,0,1,0,0.0,108.64946338276826
26,66.44332362255427,1763.9155960631967,3,1,1,0.1111111111111111,65.33020726159988
41,33.75237748170154,1346.2947461589108,5,1,1,0.11904761904761904,32.0546368133074
35,54.08156997898466,1903.7504182132013,2,1,0,0.05555555555555555,52.881956061477815
63,36.4824675346762,2313.981844577833,4,1,0,0.0625,36.15596632152864
25,37.058191155709,922.8165146176549,9,0,1,0.34615384615384615,35.492942869909804
38,114.81083201714422,4415.846488403636,8,0,1,0.20512820512820512,113.22683303599067
2,64.52461122847882,144.1007922477886,2,0,1,0.6666666666666666,48.033597415929535
7,98.88022639053595,747.4486761828912,4,0,1,0.5,93.4310845228614
34,83.96055611776819,2835.126987946672,7,1,0,0.2,81.00362822704778
17,87.64263623383923,1470.9064536784645,5,0,1,0.2777777777777778,81.71702520435913
43,33.16934384720385,1442.107900190166,3,1,1,0.06818181818181818,32.7751795497765
59,43.418444681548564,2553.844267091789,7,0,1,0.11666666666666667,42.56407111819648
51,98.67503351544369,5082.996672034388,2,0,1,0.038461538461538464,97.74993600066131
54,117.0766206474783,6332.388526472756,2,1,0,0.03636363636363636,115.1343368449592
24,46.26756425986517,1079.0843156410626,3,0,1,0.12,43.1633726256425
25,47.156876475103985,1126.8174196212788,8,0,1,0.3076923076923077,43.33913152389534
71,67.28971328109048,4775.222485187127,4,0,1,0.05555555555555555,66.32253451648788
52,118.38403128554378,6153.29593296228,7,1,1,0.1320754716981132,116.09992326343925
70,46.8958945826471,3292.125598484549,5,0,1,0.07042253521126761,46.36796617583872
33,60.69719096342639,2039.3280190057478,2,0,1,0.058823529411764705,59.98023585311023
49,109.14800156235067,5380.625475675,7,0,1,0.14,107.61250951350002
29,20.2921032621362,571.1039636318569,8,1,1,0.26666666666666666,19.036798787728564
63,23.976596498856956,1471.7109973738557,7,1,1,0.109375,22.995484333966495
22,80.40716770712191,1731.9340555064098,3,0,1,0.13043478260869565,75.30148067419172
26,110.7380164712847,2857.084377093761,5,0,1,0.18518518518518517,105.81793989236151
28,43.88566604019277,1217.796702684227,0,1,1,0.0,41.99298974773197
49,66.9641774680709,3290.396560104429,3,0,0,0.06,65.80793120208858
71,65.04653016578183,4594.27461386363,7,0,1,0.09722222222222222,63.809369636994866
49,67.29713460955102,3305.9713550013994,0,0,1,0.0,66.11942710002799
20,82.25196957297452,1655.900595835262,2,1,0,0.09523809523809523,78.85240932548867
63,66.97437629906838,4223.686023319185,0,0,0,0.0,65.99509411436226
61,64.74681413224579,3915.6969721566124,8,0,1,0.12903225806451613,63.15640277671955
49,67.42884204312605,3318.0480618702554,1,1,0,0.02,66.3609612374051
71,79.08674412710415,5677.596921887397,8,1,0,0.1111111111111111,78.85551280399163
1,73.70074883513584,81.07765364252298,3,0,1,1.5,40.53882682126149
13,105.41359976505044,1281.7845439261177,1,0,1,0.07142857142857142,91.55603885186555
51,24.94968534936666,1309.6603399791068,3,1,0,0.057692307692307696,25.185775768828975
56,103.33170714730124,5765.493166947888,9,1,1,0.15789473684210525,101.14900292891032
62,104.3924612611724,6540.30397890756,5,1,0,0.07936507936507936,103.81434887154857
32,48.490802153096084,1555.1965724400534,6,0,0,0.18181818181818182,47.1271688618198
30,66.28519550158506,1938.0148442279772,2,0,0,0.06451612903225806,62.51660787832184
29,63.85384885374355,1789.8206920598004,2,1,0,0.06666666666666667,59.66068973532668
49,41.85098343541303,2096.8904112155146,9,1,1,0.18,41.937808224310295
45,59.67968470863165,2718.7629614659427,7,0,1,0.15217391304347827,59.10354264056397
30,24.438777217085445,799.943883085564,4,0,1,0.12903225806451613,25.804641389856904
16,47.782207278173445,764.8430510179818,3,1,0,0.17647058823529413,44.990767706940105
40,101.66821754507181,4065.032805301482,6,0,0,0.14634146341463414,99.14714159271907
19,48.45623017628975,909.1868095847485,6,0,1,0.3,45.459340479237426
18,101.82066687482475,1813.0232965090688,8,0,1,0.42105263157894735,95.4222787636352
1,73.15994646044308,61.38705982670861,8,0,1,4.0,30.693529913354304
47,107.98626773611599,5081.878483567173,4,0,1,0.08333333333333333,105.87246840764944
66,77.47795542644153,5088.228034537778,7,1,0,0.1044776119402985,75.94370200802653
38,22.966822306473983,822.6605672397918,9,0,1,0.23076923076923078,21.0938606984562
51,87.54202075470891,4469.43935751058,0,0,0,0.0,85.95075687520345
63,24.485356802356865,1516.5916105876795,8,0,1,0.125,23.696743915432492
4,65.05970189831339,163.0556758450515,7,0,1,1.4,32.611135169010296
1,112.9426694473114,129.51969116702173,5,0,1,2.5,64.75984558351087
8,36.520393933785016,258.9213803267693,2,0,1,0.2222222222222222,28.76904225852992
29,58.98723529415441,1730.4835071711998,2,1,1,0.06666666666666667,57.682783572373324
55,92.98603088484784,5133.367141862111,7,0,1,0.125,91.66727039039483
3,108.22585560948475,333.18526717413926,4,0,1,1.0,83.29631679353481
32,87.09430047425079,2861.92215038672,9,0,1,0.2727272727272727,86.72491364808243
10,45.81732541911692,454.03169869199786,6,0,1,0.5454545454545454,41.27560897199981
34,87.46078529162162,2965.0975128901773,4,1,0,0.11428571428571428,84.71707179686221
55,49.672764110409,2752.5121987150023,7,0,1,0.125,49.152003548482185
32,91.84292298187353,2937.3101145565392,9,1,1,0.2727272727272727,89.00939741080423
50,115.40331275850406,5804.9804440470225,9,0,1,0.17647058823529413,113.82314596170632
7,92.13934511062882,606.9112385471361,3,1,1,0.375,75.86390481839202
8,106.28805029124123,812.7391689059997,1,0,1,0.1111111111111111,90.30435210066663
65,20.210384317588343,1336.6492653830287,2,1,0,0.030303030303030304,20.252261596712557
57,91.75721247315944,5195.21678278993,7,0,1,0.1206896551724138,89.57270315155053
67,102.95875568652504,6916.509589190459,6,0,0,0.08823529411764706,101.7133763116244
59,24.05587375446814,1430.3966368999313,1,1,0,0.016666666666666666,23.839943948332188
54,107.15977272882306,5765.793078775615,5,1,1,0.09090909090909091,104.83260143228391
67,45.66942283100458,3070.86643448431,8,0,1,0.11764705882352941,45.159800507122206
51,86.52921019780553,4375.951946714555,3,0,1,0.057692307692307696,84.15292205220297
8,100.03548790234066,770.2869054308143,8,0,1,0.8888888888888888,85.58743393675714
34,86.26645130593555,2925.9437122494464,1,1,0,0.02857142857142857,83.59839177855561
35,29.228479207325723,1025.3646068285668,1,0,0,0.027777777777777776,28.48235018968241
32,79.63215188603684,2539.119704243543,8,0,1,0.24242424242424243,76.94302134071341
46,74.95836567221437,3461.0782998380546,6,1,1,0.1276595744680851,73.63996382634159
16,110.03212680742715,1772.168021370283,6,1,0,0.35294117647058826,104.2451777276637
68,60.42397296442092,4154.711165831067,0,1,0,0.0,60.21320530189952
37,52.108109708705015,1925.1414988077354,5,1,1,0.13157894736842105,50.661618389677244
54,94.98507644364662,5165.031030892441,6,1,0,0.10909090909090909,93.9096551071353
14,61.267532608339664,885.3672219035722,5,0,1,0.3333333333333333,59.02448146023814
55,84.6096175005063,4722.3482810266405,5,0,1,0.08928571428571429,84.32764787547572
48,84.64500901246069,4059.142692001045,1,1,0,0.02040816326530612,82.83964677553153
7,108.80390643601179,749.0165834084929,5,0,1,0.625,93.62707292606162
7,79.86924023190974,596.8155082906802,3,1,1,0.375,74.60193853633503
33,70.21536099619868,2328.6698900267947,8,0,1,0.23529411764705882,68.49029088314103
23,33.887132639651696,817.853827215506,0,0,0,0.0,34.07724280064608
19,31.573760667870538,621.4054166292252,7,1,1,0.35,31.07027083146126
19,35.43215652830794,610.008111295866,4,1,0,0.2,30.5004055647933
36,37.18484813270945,1349.9441860884758,0,0,0,0.0,36.48497800239124
29,83.7877092663634,2439.180045663083,3,1,0,0.1,81.30600152210278
60,94.09812502745785,5649.88070872139,0,1,0,0.0,92.62099522494081
2,72.99915229264187,142.03101296158223,5,0,1,1.6666666666666667,47.34367098719408
1,102.9017732545491,55.13746742071926,1,0,1,0.5,27.56873371035963
47,119.12632267336332,5625.1624731652255,4,1,0,0.08333333333333333,117.19088485760886
69,102.0012629119356,7049.300193766361,6,1,0,0.08571428571428572,100.70428848237658
20,89.48823736759591,1822.823448273841,1,0,1,0.047619047619047616,86.80111658446862
11,73.24926994371467,759.5793036526037,5,1,0,0.4166666666666667,63.298275304383644
2,64.88530716747081,144.98464902129967,5,1,1,1.6666666666666667,48.32821634043322
67,28.439238054454236,1898.389169522037,4,0,1,0.058823529411764705,27.91748778708878
12,59.93687483946909,723.556138371395,4,1,1,0.3076923076923077,55.65816449010731
20,111.01346367821343,2213.5744845388417,2,0,0,0.09523809523809523,105.4083087875639
5,100.8022629906553,520.3195527776804,9,0,1,1.5,86.71992546294673
37,41.605136501168715,1534.5038569134952,9,1,1,0.23684210526315788,40.38168044509198
38,66.66077846972158,2501.5521340977493,1,1,1,0.02564102564102564,64.14236241276281
9,101.67232025585446,917.6436448662758,6,1,1,0.6,91.76436448662758
53,26.738455478552254,1410.7129042492045,0,0,1,0.0,26.124313041651934
44,58.73925856686593,2582.0255683082346,5,0,1,0.1111111111111111,57.37834596240521
24,105.18412368739476,2428.78462421627,5,0,1,0.2,97.1513849686508
30,60.389786417012374,1832.1726750174323,2,0,1,0.06451612903225806,59.102344355401044
59,27.761464473144088,1628.4864953950978,1,0,1,0.016666666666666666,27.141441589918298
14,74.25343685322514,999.103508724604,1,0,1,0.06666666666666667,66.60690058164026
9,106.17424949182954,983.2451509319101,8,0,1,0.8,98.32451509319101
40,79.02855429531597,3180.233143645227,4,1,0,0.0975609756097561,77.56666204012748
66,42.627910821423185,2803.6225083256845,6,0,1,0.08955223880597014,41.84511206456246
25,58.423962013738134,1426.033968957853,4,0,1,0.15384615384615385,54.847460344532806
22,65.01233611819322,1435.6123166406321,6,0,1,0.2608695652173913,62.41792681046227
4,77.92663538205268,315.399724065839,3,0,1,0.6,63.0799448131678
26,95.93510257526131,2522.0426954465474,7,0,1,0.25925925925925924,93.4089887202425
58,29.88736176406354,1720.154916869871,9,0,1,0.15254237288135594,29.155168082540186
29,108.96520330175663,3195.8385597968922,9,1,1,0.3,106.52795199322973
37,21.23097030160756,769.3383110594067,6,0,0,0.15789473684210525,20.245745027879124
70,57.005233467425526,3949.991389183514,9,1,1,0.1267605633802817,55.63368153779597
